3.770479039810860633e-01,2.863730266234102428e-01,8.357362270454006259e-01,3.432963691622805680e-01,2.861749820698664681e-01,5.423623800953006890e-01,1.493873055302476494e-01,8.038683236756324346e-01,7.738578411581933936e-02,9.825630621569005907e-01,7.898238764849663252e-01,2.066109090356618438e-01,3.384719601202745582e-03,8.124078665698152291e-01,7.076965166194080226e-01,7.406556604646448161e-01,7.815606345059966653e-01,6.861853367765484435e-02,3.526598542642865874e-01,1.327005331524461762e-01,8.660204821249348761e-01,6.242470515256263175e-01,3.141942143244357832e-01,7.188276399689180751e-02,3.192874500081547828e-01,3.280165988888631978e-01,7.450786860387533794e-01,6.407264996006327706e-01,8.734912446075030479e-01,4.702190116895354488e-01
1.139385544244277682e-01,6.843667102114576739e-01,7.517808500465066324e-01,5.949894194454822260e-01,7.622806595089633985e-01,5.127534877995771900e-01,5.412222808668689655e-01,4.304937558639443940e-01,7.159218049678503504e-02,1.026390931390342987e-01,1.084554041659957849e-02,6.137261336383198485e-01,3.092092752976949854e-01,4.866582693804267223e-01,8.962991019972135209e-01,2.305199696372318419e-01,4.172831105369547156e-01,7.653034549038414402e-01,2.169664031747886856e-01,1.126313907277672055e-01,2.872000747936437337e-01,1.805490677516787268e-01,9.026775764047522133e-01,8.274065412322977320e-01,6.330277234722435642e-01,8.876427879767513351e-01,7.948894323822988106e-01,1.244445703689997240e-01,8.658234480663075106e-01,5.407993412224012530e-01
1.021626480856008268e-01,7.187499278098705702e-01,7.457620493327536959e-01,5.190900351744135444e-01,7.882969856972800171e-01,4.720783482584321455e-01,5.594240825053226063e-01,4.696282485502017989e-01,2.021793188190435311e-02,1.631471269168640326e-01,1.012501384593762765e-02,6.101347150437538280e-01,3.326733173265745136e-01,4.770354527378931064e-01,9.350036868070097373e-01,2.689347197611929863e-01,4.156269808886488559e-01,7.422000271787397851e-01,2.232348597367104504e-01,8.074256639212720743e-02,2.991446280526073309e-01,1.483771785571309509e-01,8.926087218526298495e-01,8.116816560329698227e-01,6.168651268549979472e-01,8.795757158342076831e-01,7.916807302497042009e-01,1.895814362428118460e-01,8.843470605834623521e-01,5.878637722977663183e-01
3.989706548157592181e-01,9.564406879353863911e-01,7.990538745462122394e-01,5.964881430180966060e-01,1.378363893242094129e-01,1.229193300896850027e-01,4.839821099276032240e-02,8.283214861706016396e-01,6.820244763039895464e-01,6.610718679475566795e-01,-2.197811891054005790e-02,9.713297840602782562e-01,9.106501739899706127e-01,2.785151705754517204e-01,1.572184554509711285e-01,1.647528766467421801e-01,2.958700001246673539e-01,4.726826094901864228e-01,3.578051634278198168e-01,2.722480405922552693e-01,6.378335124340329676e-01,1.136362711085413257e-01,3.005775607621484213e-01,4.120265104382148658e-01,5.000303471462065330e-01,7.924038934175927640e-01,2.742042432976413702e-01,4.939690885207950743e-01,6.120961736139128861e-01,1.037310228831282433e-01
4.898518625526555037e-01,9.362798313027363983e-01,7.670013747019169825e-01,5.732712949525369250e-01,2.277777351329162425e-01,1.485224140746219668e-01,1.029120831510622336e-01,8.709325207154123838e-01,6.234313119648099422e-01,7.225695613820691809e-01,-4.902481484225111596e-02,9.984935965278266545e-01,7.816419025402651100e-01,2.159008480575511368e-01,1.412956075261200262e-01,1.943599283947578249e-01,3.058800003697438874e-01,4.750476509765271249e-01,4.226600444789110345e-01,2.309159137756224278e-01,6.400057916987561546e-01,1.731265316998631953e-01,2.847277126489932142e-01,2.739216820754704629e-01,4.714354209768060744e-01,7.719034828142079530e-01,1.786557971887386964e-01,5.048898085139349456e-01,6.492473276474319821e-01,5.889489753268814520e-02
5.996694351602246398e-01,1.671754281102589001e-01,5.093612310867774717e-02,9.517001244511276159e-01,9.479734795833635319e-01,8.100954329766982820e-01,2.991781998875520654e-01,9.593437282846936642e-02,6.825047318952316422e-01,4.665549567069700587e-01,1.264550141768414071e-01,5.022609409899910782e-01,3.819645779286049564e-02,9.022135004618060394e-01,2.559323683733582544e-01,6.578420605460043591e-01,3.359995338229617157e-01,5.166306717434649975e-01,5.523561840369435316e-01,1.697375130197215087e-01,9.768957416405377181e-01,7.798239271775675441e-01,9.314870811925393124e-01,8.897774568916353433e-01,5.977998166535427593e-01,9.043623353211828197e-01,7.523904522004222495e-02,1.815755720486696700e-01,6.668809005382084210e-02,3.340545185783232451e-01
3.984478641308711322e-01,1.026159490820353737e+00,7.298052260429161997e-01,5.770566812824539094e-01,1.600783128010792589e-01,1.794581757047559456e-01,2.816674960842366349e-02,9.153864298922587128e-01,6.157946667048833644e-01,7.187537768427415541e-01,1.967916232455088274e-02,9.389885176387616772e-01,7.962736684669456944e-01,2.611780688712226350e-01,1.873429100486089793e-01,1.926539301850390962e-01,2.830295384791943758e-01,4.909020245456152121e-01,4.996980046110580664e-01,3.812242934106809811e-01,5.284871983875873980e-01,1.829874284454463262e-01,2.622884884830696817e-01,3.201618132721583132e-01,4.620654892294044358e-01,8.380672452657245142e-01,1.891873868514166168e-01,5.546517054984324568e-01,6.248924494388895523e-01,2.362480027694169663e-02
6.148517670966494597e-01,1.626550524802186648e-01,5.855608387979303886e-02,9.560292377266365049e-01,9.603766929680999098e-01,8.300359700637973681e-01,2.887332860483647345e-01,9.253274632801314348e-02,6.992369760157184366e-01,4.309591666791748876e-01,1.401041648198063372e-01,4.805507288138817223e-01,4.701248542271783265e-02,9.147093495572230504e-01,2.626080925714248671e-01,6.673218090573357353e-01,3.148908129199249339e-01,5.218756469662306774e-01,5.547333040604379706e-01,1.620209454462966103e-01,9.554903413612291230e-01,7.703311172171349863e-01,9.418675994035520249e-01,9.078334208356960700e-01,5.984853385084818456e-01,9.247745288514382933e-01,8.598528783062647785e-02,2.074887553564172538e-01,3.354576091689663586e-02,3.310860289146843605e-01
1.327466392042014331e-01,6.727032947209163893e-01,7.389248770080510953e-01,5.702519930983828145e-01,7.532140493904091461e-01,4.841498627319403281e-01,5.406039672648241812e-01,4.210345616470386743e-01,-3.545782477395037491e-04,1.109449633966831800e-01,3.489155839730923719e-02,6.645807999176854830e-01,2.671854013491736790e-01,5.250259209196739274e-01,8.988666551426421902e-01,2.464186881201372303e-01,3.905928785598528630e-01,7.486776615216442776e-01,2.518490157189996470e-01,8.484685433228236762e-02,2.598598754121232424e-01,1.912408893452497427e-01,9.675831167166951685e-01,7.550233674316093602e-01,6.122885377271215512e-01,8.688736345868579569e-01,8.083575136146475826e-01,1.730238329148207077e-01,8.545421702271175368e-01,5.149337865580747575e-01
3.672314223882784945e-01,9.707903438395311113e-01,7.937610795653406992e-01,6.208053341525598956e-01,1.910612708084788725e-01,9.608779817625934250e-02,4.425282815394961794e-02,9.087664725682296218e-01,5.906673911282448453e-01,6.948350575949993058e-01,9.024749414514716961e-02,9.138940022709552968e-01,8.670565810893169356e-01,2.385839309191906399e-01,2.171614686728775556e-01,1.599840987818925697e-01,3.450749577393691925e-01,5.580284526685129753e-01,3.220564155944135587e-01,2.610874113864619095e-01,6.835199236242673893e-01,1.596519241801178934e-01,2.527058804930433777e-01,3.541165288090046270e-01,4.213291797123188687e-01,7.821610809776350370e-01,2.136815177043714098e-01,5.023495491557752324e-01,5.186271395621560032e-01,1.113668005712700332e-01
5.938191463088100530e-01,1.614464505288491503e-01,6.072045078496571963e-02,9.503181205057731340e-01,9.561691850486766509e-01,8.043950301497717614e-01,3.010040132278732350e-01,8.985271227082594625e-02,6.663114116039182688e-01,4.332537723423762199e-01,1.199442199988651064e-01,4.881534263840668908e-01,3.871500579129394382e-02,9.083507968120883014e-01,2.528057250378683007e-01,6.739919652992801824e-01,3.205450752487889465e-01,5.336935710127012067e-01,5.458747661739519197e-01,1.882788366451812467e-01,9.746119636474840364e-01,7.661602816910987324e-01,9.160437311641479452e-01,8.916062468260101959e-01,5.947409355985806556e-01,9.297655710941673535e-01,8.235591687616954093e-02,1.985890506739833583e-01,4.262906064950858220e-02,3.248599113799611748e-01
3.944126214361020066e-01,2.726369888064402724e-01,8.282765490282540943e-01,3.502047148159419532e-01,2.758187889402478055e-01,5.326855120310428626e-01,1.375466473920857191e-01,8.075099006727297635e-01,7.338812638897912466e-02,9.881565430992147459e-01,7.594198041242473662e-01,2.070450743126529547e-01,-6.203998504994510249e-05,8.171890472551057716e-01,7.045336184998708395e-01,7.388749794266845639e-01,7.791380143151412918e-01,7.512440615201902705e-02,3.724163961159783764e-01,1.178926311834636864e-01,8.695881781693046708e-01,6.290064867299125506e-01,3.324515074748876642e-01,7.037179262551422620e-02,3.027476499444801683e-01,3.076052733037975551e-01,7.299380453251212986e-01,6.346705740051055145e-01,8.887483241368815401e-01,4.786595131416275795e-01
9.258750229827530376e-01,9.687648419475385353e-01,3.024528646576697399e-01,7.632880417180182286e-02,2.349443792245597407e-01,3.898789676571046137e-01,8.354091843388137262e-01,8.015286272176778137e-01,6.324179403318971882e-02,5.288683508083817930e-01,4.048049636599998502e-01,2.580555637093924215e-01,1.695304739912757430e-01,3.222701097008865423e-01,9.112779245499391667e-01,2.862442476048088214e-01,4.923528096392733033e-01,6.410033800744215915e-01,2.818743039119046001e-01,9.623382741816060015e-01,8.970886758631578806e-01,2.857481490276520542e-01,4.378586716888754893e-01,3.589343872963911553e-01,2.430562595156467165e-01,8.150355339270380639e-02,5.644666982629552576e-01,5.500836796964193587e-01,3.755753705450889934e-02,2.726754899264125509e-01
6.147942786060581755e-01,1.671356798066784832e-01,6.726595797424649026e-02,9.502077947860674279e-01,9.570197032389635705e-01,8.140635968539268186e-01,2.939386883200023615e-01,1.012343376757108421e-01,6.673164316391257955e-01,4.352728412099771682e-01,1.201227456058587828e-01,4.969146998460515219e-01,2.357589920193883457e-02,9.093668844722276878e-01,2.674704290388925099e-01,6.732731460868800477e-01,3.104973966642256555e-01,5.253995220193926619e-01,5.590932978661949937e-01,1.865667194689945019e-01,9.590268369144380189e-01,7.794572166785503908e-01,9.174739002105162244e-01,8.997740706819435941e-01,5.921762176383886800e-01,9.360073493943615874e-01,8.381342075840045314e-02,1.971371822866908041e-01,3.127521161646321102e-02,3.124891179532698904e-01
3.850284882367653871e-01,9.757705016414488508e-01,6.698417561205135540e-01,5.999160206239186888e-01,8.189424044228983679e-02,1.903429367452562637e-01,1.136318345245806577e-01,8.741482602105978827e-01,6.063163492101303342e-01,7.066698685116536982e-01,1.032173005628423262e-01,9.403724536012376678e-01,8.452119310124407425e-01,2.553830028060761204e-01,1.524316376323088529e-01,9.547913531783787378e-02,3.089445234004358221e-01,5.148038348117573992e-01,4.193023584720194097e-01,3.156642954473255491e-01,6.109560233255660888e-01,8.049669415653509796e-02,2.871596537534337190e-01,3.714528982361324227e-01,4.916798012684171493e-01,8.035275487783810622e-01,2.115698104645478417e-01,5.592507595838592804e-01,5.911960464471160970e-01,5.084769923706729255e-02
3.758354124644974203e-01,2.732636043179591523e-01,8.254038334151915235e-01,3.492583595640796901e-01,2.852274209648464898e-01,5.440321339201796835e-01,1.300129974466120442e-01,8.090994804190129175e-01,6.102272555859497571e-02,9.729302644983924830e-01,7.705137695112297402e-01,2.062318212287999886e-01,5.774686384097925569e-03,8.087989670740065584e-01,6.958046331185745448e-01,7.384054058875573201e-01,7.667019695773286125e-01,6.357674109429750642e-02,3.457130780508467782e-01,1.250879707234317795e-01,8.654235896541609963e-01,6.186048565775617014e-01,3.366932930400324264e-01,6.300682807356215720e-02,3.144647342304552895e-01,3.344109906993975034e-01,7.267460810038522956e-01,6.487286656606272572e-01,8.870336629713161392e-01,4.574968567960754351e-01
1.095247678092801658e-01,6.842804076806900948e-01,7.719816451957060011e-01,5.586899986194440171e-01,8.043812791324495004e-01,4.908228066803243528e-01,5.050601777378103119e-01,4.429179121212321046e-01,2.041448062105938321e-02,1.227855274456406826e-01,3.838885429396367288e-02,6.055902739264621415e-01,2.999291854419309233e-01,4.831345260908507244e-01,8.807284955978651464e-01,2.229595082035506215e-01,4.016225289462136416e-01,7.816170154970709660e-01,2.648051243467388072e-01,3.000975730370372685e-02,3.243985071624099215e-01,1.696156947907392076e-01,9.141420698974157544e-01,7.807513503654923692e-01,6.242740102176678185e-01,9.134482975011618544e-01,7.770537344001868796e-01,1.993368137362328818e-01,9.265086718389126119e-01,5.664917011628197718e-01
